,Outline,Critical,ID.,Descrição dos Serviços,Empreiteiro,Dur,Início,Fim,Início,Fim,%,Início,Fim,Observações,periodo
5252,4,No,10779,TEXTURA EM TETO DA ESCADA - COBERTURA,,1 d,2022-11-30 00:00:00,2022-11-30 00:00:00,2022-08-10 00:00:00,2022-08-10 00:00:00,,,,,2022-08-01
5253,4,No,10780,TEXTURA EM TETO DA ESCADA - CX D AGUA,,1 d,2022-12-01 00:00:00,2022-12-01 00:00:00,2022-08-11 00:00:00,2022-08-11 00:00:00,,,,,2022-08-01
5254,4,No,10781,TEXTURA EM TETO DA ESCADA - BARRILETE,,1 d,2022-12-02 00:00:00,2022-12-02 00:00:00,2022-08-12 00:00:00,2022-08-12 00:00:00,,,,,2022-08-01
5255,4,No,10782,TEXTURA EM TETO DA ESCADA - 39 ANDAR,,1 d,2022-12-05 00:00:00,2022-12-05 00:00:00,2022-08-15 00:00:00,2022-08-15 00:00:00,,,,,2022-08-01
5256,4,No,10849,CORRIMÃO DE ESCADA - 15 ANDAR,Empresa 5,1 d,2023-03-07 00:00:00,2023-03-07 00:00:00,2022-07-20 00:00:00,2022-07-20 00:00:00,1,,,,2022-08-01
5257,4,No,10850,CORRIMÃO DE ESCADA - 14 ANDAR,Empresa 5,1 d,2023-03-08 00:00:00,2023-03-08 00:00:00,2022-07-19 00:00:00,2022-07-19 00:00:00,1,,,,2022-08-01
5258,3,Yes,11261,DESVIOS DO BUSWAY NO TÉRREO,,20 d,2022-08-05 00:00:00,2022-09-01 00:00:00,2022-08-08 00:00:00,2022-09-02 00:00:00,,,,,2022-08-01
5259,4,Yes,11262,DESVIOS DO BUSWAY NO TÉRREO,Empresa 2,20 d,2022-08-05 00:00:00,2022-09-01 00:00:00,2022-08-08 00:00:00,2022-09-02 00:00:00,0.5,,,Projeto elétrico aprovado. Aguardando aprovação do projeto civil,2022-08-01
5260,3,No,11522,CONTRAPISO/ RAMPA DE ACESSO ,,10 d,2021-11-10 00:00:00,2021-11-24 00:00:00,2022-07-18 00:00:00,2022-07-29 00:00:00,,,,,2022-08-01
5261,4,No,11523,CONTRAPISO/ RAMPA DE ACESSO,Empresa 4,10 d,2021-11-10 00:00:00,2021-11-24 00:00:00,2022-07-18 00:00:00,2022-07-29 00:00:00,1,,,,2022-08-01
5262,3,No,11546,TRATAMENTO DE RAMPA DE ACESSO VEICULOS,,10 d,2021-10-19 00:00:00,2021-11-01 00:00:00,2022-08-01 00:00:00,2022-08-12 00:00:00,,,,,2022-08-01
5263,4,No,11547,TRATAMENTO DE RAMPA DE ACESSO VEICULOS (LADRILHO),,10 d,2021-10-19 00:00:00,2021-11-01 00:00:00,2022-08-01 00:00:00,2022-08-12 00:00:00,0.5,2022-08-15 00:00:00,2022-09-02 00:00:00,,2022-08-01
5264,3,Yes,11718,POSIC. E CHUMBAM. DE CONTRAMARCOS - GUARITA/ TRANSFER,,5 d,2021-12-28 00:00:00,2022-01-03 00:00:00,2022-08-05 00:00:00,2022-08-11 00:00:00,,,,,2022-08-01
5265,4,Yes,11719,POSICIONAMENTO E CHUMBAMENTO DE CONTRAMARCOS - GUARITA/ TRANSFER,Empresa 9,5 d,2021-12-28 00:00:00,2022-01-03 00:00:00,2022-08-05 00:00:00,2022-08-11 00:00:00,1,,,,2022-08-01
5266,3,Yes,11720,INSTALAÇÃO DE BATENTE PCF,,2 d,2022-01-04 00:00:00,2022-01-10 00:00:00,2022-08-12 00:00:00,2022-08-15 00:00:00,,,,,2022-08-01
5267,3,Yes,11726,CHAPISCO/ EMBOÇO INTERNO - GUARITA/ TRANSFER,,8 d,2022-01-19 00:00:00,2022-01-28 00:00:00,2022-08-24 00:00:00,2022-09-02 00:00:00,,,,,2022-08-01
5268,4,Yes,11727,CHAPISCO/ EMBOÇO INTERNO - GUARITA/ TRANSFER,Empresa 11,8 d,2022-01-19 00:00:00,2022-01-28 00:00:00,2022-08-24 00:00:00,2022-09-02 00:00:00,,2022-08-24 00:00:00,2022-09-02 00:00:00,,2022-08-01
5269,3,No,11795,INSTALAÇÃO ELÉTRICA ,,7 d,2021-11-11 00:00:00,2021-11-22 00:00:00,2022-07-15 00:00:00,2022-07-25 00:00:00,,,,,2022-08-01
5270,4,No,11796,INSTALAÇÃO ELÉTRICA ,Empresa 2,7 d,2021-11-11 00:00:00,2021-11-22 00:00:00,2022-07-15 00:00:00,2022-07-25 00:00:00,0.5,2022-08-09 00:00:00,2022-08-26 00:00:00,,2022-08-01
5271,3,Yes,11805,CHUMBADORES PARA O ALAMBRADO - QUADRA,,10 d,2022-07-04 00:00:00,2022-07-15 00:00:00,2022-07-19 00:00:00,2022-08-01 00:00:00,,,,,2022-08-01
5272,4,Yes,11806, CHUMBADORES PARA O ALAMBRADO - QUADRA,,10 d,2022-07-04 00:00:00,2022-07-15 00:00:00,2022-07-19 00:00:00,2022-08-01 00:00:00,1,,,,2022-08-01
5273,2,Yes,2,DATAS MARCO DE FINALIZAÇÃO,,"183,5 d",2021-11-05 00:00:00,2022-07-29 00:00:00,2021-12-13 00:00:00,2022-08-30 00:00:00,,,,,2022-09-01
5274,3,Yes,9,FIM DO EMBOÇO DA FACHADA (7 a 6 meses antes do fim da obra),,1 d,2022-07-29 00:00:00,2022-07-29 00:00:00,2022-08-29 00:00:00,2022-08-30 00:00:00,,,,,2022-09-01
5275,4,Yes,10,FIM DO EMBOÇO DA FACHADA,,1 d,2022-07-29 00:00:00,2022-07-29 00:00:00,2022-08-29 00:00:00,2022-08-30 00:00:00,1,,,,2022-09-01
5276,3,Yes,30,APRESENT. PROJETOS - PISCINA,,1 d,2022-01-05 00:00:00,2022-01-05 00:00:00,2022-08-23 00:00:00,2022-08-23 00:00:00,,,,,2022-09-01
5277,4,Yes,31,APRESENT. PROJETOS - PISCINA,,1 d,2022-01-05 00:00:00,2022-01-05 00:00:00,2022-08-23 00:00:00,2022-08-23 00:00:00,1,,,,2022-09-01
5278,2,Yes,42,DATAS MARCO DE CONSULTORIAS,,"567,3 d",2019-11-27 00:00:00,2023-03-31 00:00:00,2021-01-14 00:00:00,2023-04-06 00:00:00,,,,,2022-09-01
5279,3,Yes,63,CAIXILHOS - INSTALAÇÃO TIPO,,1 d,2022-06-20 00:00:00,2022-06-20 00:00:00,2022-09-09 00:00:00,2022-09-09 00:00:00,,,,,2022-09-01
5280,4,Yes,64,CAIXILHOS - INSTALAÇÃO TIPO,,1 d,2022-06-20 00:00:00,2022-06-20 00:00:00,2022-09-09 00:00:00,2022-09-09 00:00:00,1,,,,2022-09-01
5281,3,No,65,CAIXILHOS - PRÉ INSTALAÇÃO TÉRREO,,1 d,2020-05-15 00:00:00,2020-05-15 00:00:00,2022-08-19 00:00:00,2022-08-19 00:00:00,,,,,2022-09-01
5282,4,No,66,CAIXILHOS - PRÉ INSTALAÇÃO TÉRREO,,1 d,2020-05-15 00:00:00,2020-05-15 00:00:00,2022-08-19 00:00:00,2022-08-19 00:00:00,1,,,,2022-09-01
5283,3,No,81,SPRINGER - AUDITORIA PROJETOS,,1 d,2020-05-18 00:00:00,2020-05-18 00:00:00,2022-09-19 00:00:00,2022-09-19 00:00:00,,,,,2022-09-01
5284,4,No,82,SPRINGER - AUDITORIA PROJETOS,,1 d,2020-05-18 00:00:00,2020-05-18 00:00:00,2022-09-19 00:00:00,2022-09-19 00:00:00,1,,,,2022-09-01
5285,2,Yes,99,EQUIPAMENTOS,,535 d,2020-07-07 00:00:00,2022-07-01 00:00:00,2020-07-07 00:00:00,2022-08-19 00:00:00,,,,,2022-09-01
5286,3,Yes,105,GUINCHOS CREMALHEIRA,,495 d,2020-08-11 00:00:00,2022-07-01 00:00:00,2020-09-02 00:00:00,2022-08-19 00:00:00,,,,,2022-09-01
5287,4,Yes,113,DESMONTAGEM DOS GUINCHOS CREMALHEIRA 2- T2,Empresa 14,4 d,2022-01-17 00:00:00,2022-01-19 00:00:00,2022-08-16 00:00:00,2022-08-19 00:00:00,1,,,,2022-09-01
5288,4,No,1599,APLICAÇÃO DE SELADORA NA FACHADA - 9 ANDAR,Empresa 21,3 d,2022-08-24 00:00:00,2022-08-25 00:00:00,2022-08-17 00:00:00,2022-08-19 00:00:00,,,,Finaliza dia 28/09,2022-09-01
5289,4,No,1600,APLICAÇÃO DE SELADORA NA FACHADA - 8 ANDAR,Empresa 21,3 d,2022-08-26 00:00:00,2022-08-29 00:00:00,2022-08-22 00:00:00,2022-08-24 00:00:00,,,,Finaliza dia 28/09,2022-09-01
5290,4,No,1632,PINTURA EXTERNA - 10 ANDAR,Empresa 21,2 d,2022-08-24 00:00:00,2022-08-24 00:00:00,2022-08-17 00:00:00,2022-08-18 00:00:00,,,,Finaliza dia 28/09,2022-09-01
5291,4,No,1633,PINTURA EXTERNA - 9 ANDAR,Empresa 21,2 d,2022-08-26 00:00:00,2022-08-26 00:00:00,2022-08-22 00:00:00,2022-08-23 00:00:00,,,,Finaliza dia 28/09,2022-09-01
5292,4,No,1634,PINTURA EXTERNA - 8 ANDAR,Empresa 21,2 d,2022-08-30 00:00:00,2022-08-30 00:00:00,2022-08-25 00:00:00,2022-08-26 00:00:00,,,,Finaliza dia 28/09,2022-09-01
5293,4,No,1637,GUARNIÇÕES DE ESQUADRIAS - 39 ANDAR,Empresa 9,2 d,2022-05-09 00:00:00,2022-05-10 00:00:00,2022-08-25 00:00:00,2022-08-29 00:00:00,1,,,"Considerar aé o 25°Pav,20° ao 8°Pav finalizado",2022-09-01
5294,4,No,1638,GUARNIÇÕES DE ESQUADRIAS - 38 ANDAR,Empresa 9,2 d,2022-05-16 00:00:00,2022-05-17 00:00:00,2022-08-29 00:00:00,2022-08-31 00:00:00,1,,,,2022-09-01
5295,4,No,1639,GUARNIÇÕES DE ESQUADRIAS - 37 ANDAR,Empresa 9,2 d,2022-05-24 00:00:00,2022-05-25 00:00:00,2022-08-31 00:00:00,2022-09-02 00:00:00,1,,,,2022-09-01
5296,4,No,1640,GUARNIÇÕES DE ESQUADRIAS - 36 ANDAR,Empresa 9,2 d,2022-05-31 00:00:00,2022-06-01 00:00:00,2022-09-05 00:00:00,2022-09-07 00:00:00,1,,,,2022-09-01
5297,4,No,1641,GUARNIÇÕES DE ESQUADRIAS - 35 ANDAR,Empresa 9,2 d,2022-06-07 00:00:00,2022-06-08 00:00:00,2022-09-09 00:00:00,2022-09-13 00:00:00,1,,,,2022-09-01
5298,4,No,1642,GUARNIÇÕES DE ESQUADRIAS - 34 ANDAR,Empresa 9,2 d,2022-06-15 00:00:00,2022-06-16 00:00:00,2022-09-15 00:00:00,2022-09-19 00:00:00,1,,,,2022-09-01
5299,3,No,1680,INSPEÇÃO NA FACHADA/ ENSAIOS,,5 d,2022-09-08 00:00:00,2022-09-14 00:00:00,2022-08-30 00:00:00,2022-09-05 00:00:00,,,,,2022-09-01
5300,4,No,1681,INSPEÇÃO NA FACHADA/ ENSAIOS,Empresa 11,5 d,2022-09-08 00:00:00,2022-09-14 00:00:00,2022-08-30 00:00:00,2022-09-05 00:00:00,1,,,,2022-09-01
5301,3,No,1682,APLICAÇÃO DE SELADORA NA FACHADA,,8 d,2022-09-15 00:00:00,2022-09-26 00:00:00,2022-09-06 00:00:00,2022-09-15 00:00:00,,,,,2022-09-01
5302,4,No,1683,APLICAÇÃO DE SELADORA NA FACHADA,Empresa 21,8 d,2022-09-15 00:00:00,2022-09-26 00:00:00,2022-09-06 00:00:00,2022-09-15 00:00:00,1,,,,2022-09-01
5303,3,No,1684,PINTURA EXTERNA,,8 d,2022-09-29 00:00:00,2022-10-10 00:00:00,2022-09-20 00:00:00,2022-09-29 00:00:00,,,,,2022-09-01
5304,4,No,1685,PINTURA EXTERNA,Empresa 21,8 d,2022-09-29 00:00:00,2022-10-10 00:00:00,2022-09-20 00:00:00,2022-09-29 00:00:00,1,,,,2022-09-01
5305,3,Yes,1993,COLOCAÇÃO DE BANCADAS DE PEDRA,,246 d,2022-03-16 00:00:00,2022-11-03 00:00:00,2021-09-20 00:00:00,2022-09-06 00:00:00,,,,,2022-09-01
5306,4,Yes,2008,BANCAS DE PEDRA COM REJUNTAMENTO - 25 ANDAR,Empresa 19,5 d,2022-06-24 00:00:00,2022-06-30 00:00:00,2022-08-17 00:00:00,2022-08-23 00:00:00,1,,,,2022-09-01
5307,4,Yes,2009,BANCAS DE PEDRA COM REJUNTAMENTO - 24 ANDAR,Empresa 19,5 d,2022-07-01 00:00:00,2022-07-07 00:00:00,2022-08-24 00:00:00,2022-08-30 00:00:00,1,,,,2022-09-01
5308,4,Yes,2026,BANCAS DE PEDRA COM REJUNTAMENTO - 7 ANDAR,Empresa 19,5 d,2022-10-28 00:00:00,2022-11-03 00:00:00,2022-08-31 00:00:00,2022-09-06 00:00:00,1,,,,2022-09-01
5309,3,Yes,2027,MASSA PVA/ 1ª DEMÃO DE PINTURA,Empresa 17,199 d,2022-03-23 00:00:00,2022-11-10 00:00:00,2021-11-12 00:00:00,2022-08-23 00:00:00,,,,,2022-09-01
5310,4,Yes,2060,MASSA PVA/ 1ª DEMÃO DE PINTURA - 7 ANDAR,Empresa 17,5 d,2022-11-04 00:00:00,2022-11-10 00:00:00,2022-08-17 00:00:00,2022-08-23 00:00:00,1,,,,2022-09-01
5311,3,Yes,2061,COLOCAÇÃO DE PORTA DE ENTRADA,,134 d,2022-04-04 00:00:00,2022-11-22 00:00:00,2022-02-18 00:00:00,2022-08-25 00:00:00,,,,,2022-09-01
5312,4,Yes,2094,COLOCAÇÃO DE PORTA DE ENTRADA - 7 ANDAR,Empresa 20,2 d,2022-11-16 00:00:00,2022-11-22 00:00:00,2022-08-24 00:00:00,2022-08-25 00:00:00,1,,,,2022-09-01
5313,3,Yes,2095,MIOLOS ELÉTRICOS DE TOMADAS/ INTERRUPTORES,,"135,5 d",2022-04-11 00:00:00,2022-11-25 00:00:00,2022-02-21 00:00:00,2022-08-30 00:00:00,,,,,2022-09-01
5314,4,Yes,2110,MIOLOS ELÉTRICOS - 25 ANDAR,Empresa 2,3 d,2022-07-20 00:00:00,2022-07-22 00:00:00,2022-08-15 00:00:00,2022-08-17 00:00:00,1,,,,2022-09-01
5315,4,Yes,2111,MIOLOS ELÉTRICOS - 24 ANDAR,Empresa 2,3 d,2022-07-27 00:00:00,2022-07-29 00:00:00,2022-08-18 00:00:00,2022-08-22 00:00:00,1,,,,2022-09-01
5316,4,Yes,2128,MIOLOS ELÉTRICOS - 7 ANDAR,Empresa 2,3 d,2022-11-23 00:00:00,2022-11-25 00:00:00,2022-08-26 00:00:00,2022-08-30 00:00:00,1,,,,2022-09-01
5317,3,Yes,2129,MIOLOS DE QUADROS ELÉTRICOS,,"133,5 d",2022-04-14 00:00:00,2022-11-30 00:00:00,2022-02-23 00:00:00,2022-08-30 00:00:00,,,,,2022-09-01
5318,4,Yes,2144,MIOLOS DE QUADROS ELÉTRICOS - 25 ANDAR,Empresa 2,3 d,2022-07-25 00:00:00,2022-07-27 00:00:00,2022-08-15 00:00:00,2022-08-17 00:00:00,1,,,,2022-09-01
5319,4,Yes,2145,MIOLOS DE QUADROS ELÉTRICOS - 24 ANDAR,Empresa 2,3 d,2022-08-01 00:00:00,2022-08-03 00:00:00,2022-08-18 00:00:00,2022-08-22 00:00:00,1,,,,2022-09-01
5320,4,Yes,2162,MIOLOS DE QUADROS ELÉTRICOS - 7 ANDAR,Empresa 2,3 d,2022-11-28 00:00:00,2022-11-30 00:00:00,2022-08-26 00:00:00,2022-08-30 00:00:00,1,,,,2022-09-01
5321,3,Yes,2163,TESTES DE INSTALAÇÕES ELÉTRICAS,,"125,5 d",2022-04-19 00:00:00,2022-12-02 00:00:00,2022-03-09 00:00:00,2022-09-01 00:00:00,,,,,2022-09-01
5322,4,Yes,2178,TESTES DE INSTALAÇÕES ELÉTRICAS - 25 ANDAR,Empresa 2,2 d,2022-07-28 00:00:00,2022-07-29 00:00:00,2022-08-18 00:00:00,2022-08-19 00:00:00,1,,,,2022-09-01
5323,4,Yes,2179,TESTES DE INSTALAÇÕES ELÉTRICAS - 24 ANDAR,Empresa 2,2 d,2022-08-04 00:00:00,2022-08-05 00:00:00,2022-08-23 00:00:00,2022-08-24 00:00:00,1,,,,2022-09-01
5324,4,Yes,2196,TESTES DE INSTALAÇÕES ELÉTRICAS - 7 ANDAR,Empresa 2,2 d,2022-12-01 00:00:00,2022-12-02 00:00:00,2022-08-31 00:00:00,2022-09-01 00:00:00,1,,,,2022-09-01
5325,4,No,2235,PINTURA DE PORTAS DE MADEIRA - 36 ANDAR,Empresa 20,4 d,2022-05-17 00:00:00,2022-05-23 00:00:00,2022-08-16 00:00:00,2022-08-22 00:00:00,1,,,,2022-09-01
5326,4,No,2236,PINTURA DE PORTAS DE MADEIRA - 35 ANDAR,Empresa 20,4 d,2022-05-24 00:00:00,2022-05-30 00:00:00,2022-08-22 00:00:00,2022-08-26 00:00:00,1,,,,2022-09-01
5327,4,No,2237,PINTURA DE PORTAS DE MADEIRA - 34 ANDAR,Empresa 20,4 d,2022-05-31 00:00:00,2022-06-06 00:00:00,2022-08-26 00:00:00,2022-09-01 00:00:00,1,,,,2022-09-01
5328,4,No,2238,PINTURA DE PORTAS DE MADEIRA - 33 ANDAR,Empresa 20,4 d,2022-06-07 00:00:00,2022-06-14 00:00:00,2022-09-01 00:00:00,2022-09-07 00:00:00,1,,,,2022-09-01
5329,4,No,2239,PINTURA DE PORTAS DE MADEIRA - 32 ANDAR,Empresa 20,4 d,2022-06-15 00:00:00,2022-06-21 00:00:00,2022-09-07 00:00:00,2022-09-13 00:00:00,1,,,,2022-09-01
5330,4,No,2240,PINTURA DE PORTAS DE MADEIRA - 31 ANDAR,Empresa 20,4 d,2022-06-22 00:00:00,2022-06-28 00:00:00,2022-09-13 00:00:00,2022-09-19 00:00:00,1,,,,2022-09-01
5331,4,No,2241,PINTURA DE PORTAS DE MADEIRA - 30 ANDAR,Empresa 20,4 d,2022-06-29 00:00:00,2022-07-05 00:00:00,2022-09-19 00:00:00,2022-09-23 00:00:00,1,,,,2022-09-01
5332,4,No,2242,PINTURA DE PORTAS DE MADEIRA - 29 ANDAR,Empresa 20,4 d,2022-07-06 00:00:00,2022-07-12 00:00:00,2022-09-23 00:00:00,2022-09-29 00:00:00,1,,,,2022-09-01
5333,4,No,2243,PINTURA DE PORTAS DE MADEIRA - 28 ANDAR,Empresa 20,4 d,2022-07-13 00:00:00,2022-07-19 00:00:00,2022-09-29 00:00:00,2022-10-05 00:00:00,1,,,,2022-09-01
5334,4,Yes,2266,PINTURA FINAL INTERNA - 39 ANDAR,Empresa 17,7 d,2022-05-02 00:00:00,2022-05-06 00:00:00,2022-08-09 00:00:00,2022-08-18 00:00:00,1,,,,2022-09-01
5335,4,Yes,2267,PINTURA FINAL INTERNA - 38 ANDAR,Empresa 17,4 d,2022-05-09 00:00:00,2022-05-13 00:00:00,2022-08-18 00:00:00,2022-08-24 00:00:00,1,,,Executando revisão de pintura,2022-09-01
5336,4,Yes,2268,PINTURA FINAL INTERNA - 37 ANDAR,Empresa 17,4 d,2022-05-17 00:00:00,2022-05-23 00:00:00,2022-08-24 00:00:00,2022-08-30 00:00:00,1,,,Aguardando término dos pavimentos acima para entrada da revisão,2022-09-01
5337,4,Yes,2269,PINTURA FINAL INTERNA - 36 ANDAR,Empresa 17,4 d,2022-05-24 00:00:00,2022-05-30 00:00:00,2022-08-30 00:00:00,2022-09-05 00:00:00,1,,,Aguardando término dos pavimentos acima para entrada da revisão,2022-09-01
5338,4,Yes,2270,PINTURA FINAL INTERNA - 35 ANDAR,Empresa 17,4 d,2022-05-31 00:00:00,2022-06-06 00:00:00,2022-09-05 00:00:00,2022-09-09 00:00:00,1,,,Aguardando término dos pavimentos acima para entrada da revisão,2022-09-01
5339,4,Yes,2271,PINTURA FINAL INTERNA - 34 ANDAR,Empresa 17,4 d,2022-06-07 00:00:00,2022-06-14 00:00:00,2022-09-09 00:00:00,2022-09-15 00:00:00,1,,,Aguardando término dos pavimentos acima para entrada da revisão,2022-09-01
5340,4,Yes,2300,COLOCAÇÃO DE METAIS - 39 ANDAR,Empresa 2,3 d,2022-05-13 00:00:00,2022-05-17 00:00:00,2022-08-18 00:00:00,2022-08-23 00:00:00,1,,,"Falta de efetivo, estão levando mais de uma semana para executar o pavimento",2022-09-01
5341,4,Yes,2301,COLOCAÇÃO DE METAIS - 38 ANDAR,Empresa 2,3 d,2022-05-20 00:00:00,2022-05-24 00:00:00,2022-08-24 00:00:00,2022-08-29 00:00:00,,2022-09-15 00:00:00,2022-09-21 00:00:00,,2022-09-01
5342,4,Yes,2368,ACABAMENTOS ELÉTRICOS - 39 ANDAR,Empresa 2,2 d,2022-05-19 00:00:00,2022-05-23 00:00:00,2022-08-23 00:00:00,2022-08-25 00:00:00,1,,,,2022-09-01
5343,4,Yes,2369,ACABAMENTOS ELÉTRICOS - 38 ANDAR,Empresa 2,2 d,2022-05-26 00:00:00,2022-05-30 00:00:00,2022-08-29 00:00:00,2022-08-31 00:00:00,1,,,,2022-09-01
5344,4,Yes,2370,ACABAMENTOS ELÉTRICOS - 37 ANDAR,Empresa 2,2 d,2022-06-03 00:00:00,2022-06-07 00:00:00,2022-09-02 00:00:00,2022-09-06 00:00:00,1,,,,2022-09-01
5345,4,Yes,2371,ACABAMENTOS ELÉTRICOS - 36 ANDAR,Empresa 2,2 d,2022-06-10 00:00:00,2022-06-15 00:00:00,2022-09-08 00:00:00,2022-09-12 00:00:00,1,,,,2022-09-01
5346,4,Yes,2423,LIMPEZA FINAL - 18 ANDAR,Empresa 22,4 d,2022-10-20 00:00:00,2022-10-26 00:00:00,2022-08-11 00:00:00,2022-08-17 00:00:00,1,,,,2022-09-01
5347,4,Yes,2424,LIMPEZA FINAL - 17 ANDAR,Empresa 22,4 d,2022-10-27 00:00:00,2022-11-02 00:00:00,2022-08-17 00:00:00,2022-08-23 00:00:00,1,,,,2022-09-01
5348,4,Yes,2455,COLOCAÇÃO DE PORTA - 20 ANDAR,Empresa 20,4 d,2022-08-17 00:00:00,2022-08-23 00:00:00,2022-08-12 00:00:00,2022-08-18 00:00:00,,2022-11-03 00:00:00,2022-11-08 00:00:00,,2022-09-01
5349,4,Yes,2456,COLOCAÇÃO DE PORTA - 19 ANDAR,Empresa 20,4 d,2022-08-24 00:00:00,2022-08-30 00:00:00,2022-08-18 00:00:00,2022-08-24 00:00:00,,2022-11-09 00:00:00,2022-11-14 00:00:00,,2022-09-01
5350,4,Yes,2457,COLOCAÇÃO DE PORTA - 18 ANDAR,Empresa 20,4 d,2022-08-31 00:00:00,2022-09-06 00:00:00,2022-08-24 00:00:00,2022-08-30 00:00:00,,2022-11-16 00:00:00,2022-11-21 00:00:00,,2022-09-01
5351,4,No,2489,INSTALAÇÃO DAS FERRAGENS DAS PORTAS - 20 ANDAR,Empresa 20,3 d,2022-09-21 00:00:00,2022-09-26 00:00:00,2022-08-15 00:00:00,2022-08-18 00:00:00,,2022-11-03 00:00:00,2022-11-08 00:00:00,,2022-09-01
5352,4,No,2490,INSTALAÇÃO DAS FERRAGENS DAS PORTAS - 19 ANDAR,Empresa 20,3 d,2022-09-28 00:00:00,2022-10-03 00:00:00,2022-08-19 00:00:00,2022-08-24 00:00:00,,2022-11-09 00:00:00,2022-11-14 00:00:00,,2022-09-01
5353,4,No,2491,INSTALAÇÃO DAS FERRAGENS DAS PORTAS - 18 ANDAR,Empresa 20,3 d,2022-10-05 00:00:00,2022-10-10 00:00:00,2022-08-25 00:00:00,2022-08-30 00:00:00,,2022-11-16 00:00:00,2022-11-21 00:00:00,,2022-09-01
5354,4,No,2905,BANCAS DE PEDRA COM REJUNTAMENTO EM TERRAÇO - 36 ANDAR,,2 d,2022-03-28 00:00:00,2022-03-29 00:00:00,2022-08-16 00:00:00,2022-08-17 00:00:00,1,,,Executado tambem o 11°Pav,2022-09-01
5355,4,No,2906,BANCAS DE PEDRA COM REJUNTAMENTO EM TERRAÇO - 35 ANDAR,,2 d,2022-04-04 00:00:00,2022-04-05 00:00:00,2022-08-18 00:00:00,2022-08-19 00:00:00,1,,,,2022-09-01
5356,4,No,2907,BANCAS DE PEDRA COM REJUNTAMENTO EM TERRAÇO - 34 ANDAR,,2 d,2022-04-11 00:00:00,2022-04-12 00:00:00,2022-08-22 00:00:00,2022-08-23 00:00:00,1,,,,2022-09-01
5357,4,No,2908,BANCAS DE PEDRA COM REJUNTAMENTO EM TERRAÇO - 33 ANDAR,,2 d,2022-04-18 00:00:00,2022-04-19 00:00:00,2022-08-24 00:00:00,2022-08-25 00:00:00,1,,,,2022-09-01
5358,4,No,2909,BANCAS DE PEDRA COM REJUNTAMENTO EM TERRAÇO - 32 ANDAR,,2 d,2022-04-25 00:00:00,2022-04-26 00:00:00,2022-08-26 00:00:00,2022-08-29 00:00:00,1,,,,2022-09-01
5359,4,No,2910,BANCAS DE PEDRA COM REJUNTAMENTO EM TERRAÇO - 31 ANDAR,,2 d,2022-05-02 00:00:00,2022-05-03 00:00:00,2022-08-30 00:00:00,2022-08-31 00:00:00,1,,,,2022-09-01
5360,4,No,2911,BANCAS DE PEDRA COM REJUNTAMENTO EM TERRAÇO - 30 ANDAR,,2 d,2022-05-09 00:00:00,2022-05-10 00:00:00,2022-09-01 00:00:00,2022-09-02 00:00:00,1,,,,2022-09-01
5361,4,No,2912,BANCAS DE PEDRA COM REJUNTAMENTO EM TERRAÇO - 29 ANDAR,,2 d,2022-05-16 00:00:00,2022-05-17 00:00:00,2022-09-05 00:00:00,2022-09-06 00:00:00,1,,,,2022-09-01
5362,4,No,2929,BANCAS DE PEDRA COM REJUNTAMENTO EM TERRAÇO - 12 ANDAR,,2 d,2022-09-13 00:00:00,2022-09-14 00:00:00,2022-09-29 00:00:00,2022-09-30 00:00:00,1,,,,2022-09-01
5363,4,No,2938,PINTURA TEXTURIZADA EM TERRAÇO - 37 ANDAR,Empresa 21,2 d,2022-03-23 00:00:00,2022-03-24 00:00:00,2022-08-16 00:00:00,2022-08-17 00:00:00,1,,,,2022-09-01
5364,4,No,2939,PINTURA TEXTURIZADA EM TERRAÇO - 36 ANDAR,Empresa 21,2 d,2022-03-30 00:00:00,2022-03-31 00:00:00,2022-08-18 00:00:00,2022-08-19 00:00:00,1,,,,2022-09-01
5365,4,No,2940,PINTURA TEXTURIZADA EM TERRAÇO - 35 ANDAR,Empresa 21,2 d,2022-04-06 00:00:00,2022-04-07 00:00:00,2022-08-22 00:00:00,2022-08-23 00:00:00,1,,,,2022-09-01
5366,4,No,2941,PINTURA TEXTURIZADA EM TERRAÇO - 34 ANDAR,Empresa 21,2 d,2022-04-13 00:00:00,2022-04-14 00:00:00,2022-08-24 00:00:00,2022-08-25 00:00:00,1,,,,2022-09-01
5367,4,No,2942,PINTURA TEXTURIZADA EM TERRAÇO - 33 ANDAR,Empresa 21,2 d,2022-04-20 00:00:00,2022-04-21 00:00:00,2022-08-26 00:00:00,2022-08-29 00:00:00,1,,,,2022-09-01
5368,4,No,2943,PINTURA TEXTURIZADA EM TERRAÇO - 32 ANDAR,Empresa 21,2 d,2022-04-27 00:00:00,2022-04-28 00:00:00,2022-08-30 00:00:00,2022-08-31 00:00:00,1,,,,2022-09-01
5369,4,No,2944,PINTURA TEXTURIZADA EM TERRAÇO - 31 ANDAR,Empresa 21,2 d,2022-05-04 00:00:00,2022-05-05 00:00:00,2022-09-01 00:00:00,2022-09-02 00:00:00,1,,,,2022-09-01
5370,4,No,2945,PINTURA TEXTURIZADA EM TERRAÇO - 30 ANDAR,Empresa 21,2 d,2022-05-11 00:00:00,2022-05-12 00:00:00,2022-09-05 00:00:00,2022-09-06 00:00:00,1,,,,2022-09-01
